the_geom,cartodb_id,bbl,fc_subsidy_id
,813575,2026130015,1000000000660
,813576,2026130017,1000000000661
,813577,2026130032,1000000000662
,813578,2026140026,1000000000663
,813579,2026150001,1000000000664
,813580,2026150012,1000000000665
,813581,2026150052,1000000000666
,813582,2026180043,1000000000667
,813583,2026187501,1000000000668
,813584,2026210032,1000000000669
,813585,2026210001,1000000000669
,813586,2026210032,1000000000670
,813587,2026220001,1000000000671
,813588,2026220004,1000000000672
,813589,2026230135,1000000000673
,813590,2026230147,1000000000674
,813591,2026240082,1000000000675
,813592,2026230135,1000000000676
,813593,2026280001,1000000000676
,813594,2026330026,1000000000677
,813595,2026330043,1000000000678
,813596,2026330045,1000000000679
,813597,2026400050,1000000000680
,813598,2026420070,1000000000681
,813599,2025500017,1000000000682
,813600,2026430047,1000000000682
,813601,2029770134,1000000000682
,813602,2026430053,1000000000683
,813603,2026530001,1000000000684
,813604,2026530028,1000000000685
,813605,2026530053,1000000000686
,813606,2026570024,1000000000687
,813607,2026610058,1000000000688
,813608,2026620013,1000000000689
,813609,2026620019,1000000000690
,813610,2024270018,1000000000691
,813611,2026630001,1000000000691
,813612,2026680057,1000000000692
,813613,2026690006,1000000000693
,813614,2026760008,1000000000694
,813615,2026760065,1000000000694
,813616,2026760008,1000000000697
,813617,2026760065,1000000000697
,813618,2026770019,1000000000698
,813619,2026770074,1000000000699
,813620,2026780068,1000000000700
,813621,2026810027,1000000000701
,813622,2026830039,1000000000702
,813623,2026830043,1000000000703
,813624,2026850054,1000000000704
,813625,2026850064,1000000000705
,813626,2026880035,1000000000707
,813627,2026880045,1000000000708
,813628,2026900063,1000000000709
,813629,2026900107,1000000000710
,813630,2026900147,1000000000711
,813631,2026900173,1000000000712
,813632,2026907501,1000000000713
,813633,2026907502,1000000000714
,813634,2026910122,1000000000715
,813635,2026920048,1000000000716
,813636,2026920068,1000000000717
,813637,2026937502,1000000000718
,813638,2024330045,1000000000719
,813639,2026960003,1000000000719
,813640,2026960095,1000000000720
,813641,2026967501,1000000000721
,813642,2026970001,1000000000722
,813643,2026977501,1000000000723
,813644,2027000037,1000000000724
,813645,2027037501,1000000000725
,813646,2027060001,1000000000726
,813647,2027060046,1000000000727
,813648,2027070011,1000000000728
,813649,2027070022,1000000000729
,813650,2027070074,1000000000730
,813651,2027120001,1000000000732
,813652,2027140061,1000000000732
,813653,2027120001,1000000000733
,813654,2027140061,1000000000733
,813655,2027170063,1000000000734
,813656,2027180017,1000000000735
,813657,2027210010,1000000000736
,813658,2027240101,1000000000737
,813659,2027247502,1000000000738
,813660,2027280016,1000000000739
,813661,2027280019,1000000000740
,813662,2027400001,1000000000741
,813663,2027427501,1000000000742
,813664,2027440063,1000000000743
,813665,2027450036,1000000000744
,813666,2027460015,1000000000745
,813667,2027490022,1000000000746
,813668,2027520008,1000000000747
,813669,2027450036,1000000000748
,813670,2027520017,1000000000748
,813671,2027530026,1000000000749
,813672,2027570028,1000000000750
,813673,2027620001,1000000000751
,813674,2029780179,1000000000751
,813675,2027620161,1000000000752
,813676,2027620163,1000000000753
,813677,2027620164,1000000000754
,813678,2027620181,1000000000755
,813679,2027650205,1000000000756
,813680,2027650226,1000000000757
,813681,2031010021,1000000000757
,813682,2027840029,1000000000758
,813683,2027850005,1000000000759
,813684,2027850013,1000000000760
,813685,2027860012,1000000000761
,813686,2027860017,1000000000762
,813687,2027940009,1000000000763
,813688,2027970019,1000000000764
,813689,2027970039,1000000000765
,813690,2028050031,1000000000766
,813691,2028070027,1000000000767
,813692,2028070067,1000000000768
,813693,2028090031,1000000000769
,813694,2028090037,1000000000770
,813695,2028140069,1000000000771
,813696,2028160066,1000000000772
,813697,2028260048,1000000000773
,813698,2028310001,1000000000774
,813699,2028317501,1000000000775
,813700,2028390010,1000000000776
,813701,2028390053,1000000000777
,813702,2028400022,1000000000778
,813703,2028400038,1000000000779
,813704,2028410025,1000000000781
,813705,2028420033,1000000000782
,813706,2028500060,1000000000783
,813707,2028610011,1000000000784
,813708,2028610067,1000000000785
,813709,2028610163,1000000000786
,813710,2028660034,1000000000787
,813711,2028660086,1000000000788
,813712,2028670058,1000000000789
,813713,2028670070,1000000000790
,813714,2028670108,1000000000791
,813715,2028670125,1000000000792
,813716,2028670155,1000000000793
,813717,2028680127,1000000000794
,813718,2028690047,1000000000795
,813719,2028690159,1000000000796
,813720,2028690163,1000000000796
,813721,2028690163,1000000000797
,813722,2028690171,1000000000798
,813723,2028720036,1000000000799
,813724,2028720058,1000000000799
,813725,2028720189,1000000000799
,813726,2025200053,1000000000799
,813727,2028720058,1000000000800
,813728,2028720189,1000000000801
,813729,2028720281,1000000000802
,813730,2028720287,1000000000803
,813731,2028720320,1000000000804
,813732,2028730021,1000000000805
,813733,2028730054,1000000000806
,813734,2028730103,1000000000807
,813735,2028760031,1000000000808
,813736,2028770202,1000000000808
,813737,2028760165,1000000000809
,813738,2028760184,1000000000811
,813739,2028760031,1000000000811
,813740,2028760194,1000000000811
,813741,2028760194,1000000000812
,813742,2028780015,1000000000812
,813743,2028780017,1000000000812
,813744,2028780019,1000000000812
,813745,2028780090,1000000000812
,813746,2028780090,1000000000813
,813747,2028770202,1000000000813
,813748,2028780015,1000000000814
,813749,1016780001,6000000003613
,813750,1016820050,6000000003614
,813751,1016820050,6000000003615
,813752,1016830002,6000000003616
,813753,1016830002,6000000003615
,813754,1016670021,6000000003617
,813755,1016890002,6000000003615
,813756,1016890004,6000000003618
,813757,1016670025,6000000003615
,813758,1017960054,6000000003619
,813759,1017960054,6000000003615
,813760,1017850025,6000000003619
,813761,1017850025,6000000003615
,813762,1017850027,6000000003620
,813763,1017870070,6000000003621
,813764,1017870080,6000000003621
,813765,1009310001,6000000003622
,813766,1015397502,6000000003623
,813767,1016560001,6000000003612
,813768,1016560001,6000000003613
,813769,1017870001,6000000003621
,813770,1016120001,6000000003624
,813771,1016160001,6000000003625
,813772,1016210071,6000000003603
,813773,1016220073,6000000003626
,813774,1017490066,6000000003627
,813775,1017510071,6000000003628
,813776,1017520070,6000000003627
,813777,1017260037,6000000003629
,813778,1017600001,6000000003630
,813779,1017350034,6000000003631
,813780,1017630001,6000000003632
,813781,1017630001,6000000003633
,813782,1017640001,6000000003632
,813783,1018200002,6000000003634
,813784,1018260036,6000000003635
,813785,1018230061,6000000003636
,813786,1018240003,6000000003637
,813787,1019240029,6000000003638
,813788,1019040001,6000000003639
,813789,1019040003,6000000003640
,813790,1019040004,6000000003641
,813791,1019250036,6000000003642
,813792,1019040061,6000000003642
,813793,1019050002,6000000003643
,813794,1018740052,6000000003758
,813795,1018770063,6000000003759
,813796,1019930092,6000000003760
,813797,1019990031,6000000003761
,813798,1019990032,6000000003761
,813799,1020870029,6000000003762
,813800,1020870031,6000000003763
,813801,1020950029,6000000003764
,813802,1020800003,6000000003765
,813803,1020820059,6000000003766
,813804,1020840061,6000000003767
,813805,1021760054,6000000003768
,813806,1003410075,6000000003769
,813807,1018260008,6000000003770
,813808,1002480015,6000000003771
,813809,1002480015,6000000003772
,813810,1002470001,6000000003773
,813811,1019930096,6000000003774
,813812,1003490021,6000000003736
,813813,1003440173,6000000003775
,813814,1003480048,6000000003776
,813815,1003480026,6000000003777
,813816,1003330001,6000000003778
,813817,1003330001,6000000003779
,813818,1012020001,6000000003780
,813819,1012020001,6000000003781
,813820,1012070001,6000000003782
,813821,1012070001,6000000003783
,813822,1012250029,6000000003784
,813823,1018410004,6000000003785
,813824,1018440001,6000000003786
,813825,1020570046,6000000003788
,813826,1020620014,6000000003790
,813827,1020650014,6000000003631
,813828,1019700016,6000000003792
,813829,1019700016,6000000003793
,813830,1004600001,6000000003794
,813831,1004600001,6000000003795
,813832,1003980055,6000000003796
,813833,1003980055,6000000003736
,813834,1003970026,6000000003739
,813835,1003850053,6000000003729
,813836,1003840025,6000000003740
,813837,1003850029,6000000003797
,813838,1003720019,6000000003798
,813839,1003720019,6000000003799
,813840,1003860011,6000000003800
,813841,1003870048,6000000003801
,813842,1003870041,6000000003739
,813843,1003730018,6000000003802
,813844,1003730023,6000000003740
,813845,1003740025,6000000003803
,813846,1004020054,6000000003736
,813847,1004010029,6000000003729
,813848,1003760054,6000000003804
,813849,1003750030,6000000003805
,813850,1003890027,6000000003736
,813851,1003760031,6000000003806
,813852,1003900009,6000000003807
,813853,1003910045,6000000003736
,813854,1003900024,6000000003808
,813855,1003770016,6000000003809
,813856,1003770016,6000000003810
,813857,1003910014,6000000003811
,813858,1003910020,6000000003812
,813859,1003920048,6000000003741
,813860,1003780010,6000000003813
,813861,1003790048,6000000003814
,813862,1004040058,6000000003736
,813863,1003920017,6000000003815
,813864,1003920022,6000000003741
,813865,1003930047,6000000003816
,813866,1003920027,6000000003815
,813867,1003930040,6000000003736
,813868,1003790011,6000000003817
,813869,1004380013,6000000003818
,813870,1004380022,6000000003818
,813871,1003930022,6000000003750
,813872,1004400050,6000000003736
,813873,1003950009,6000000003801
,813874,1005590055,6000000003819
,813875,1004680020,6000000003820
,813876,1003950012,6000000003821
,813877,1003950012,6000000003822
,813878,1003950012,6000000003823
,813879,1008790027,6000000003824
,813880,1008790027,6000000003825
,813881,1008570066,6000000003826
,813882,1009350013,6000000003827
,813883,1014670036,6000000003828
,813884,1015330032,6000000003829
,813885,1016250005,6000000003830
,813886,1016240044,6000000003831
,813887,1016240043,6000000003832
,813888,1016490009,6000000003833
,813889,1000160015,1000000000001
,813890,1000160020,1000000000002
,813891,1000160210,1000000000003
,813892,1000167522,1000000000004
,813893,1000787510,1000000000005
,813894,1000900017,1000000000006
,813895,1001427501,1000000000007
,813896,1001510001,1000000000008
,813897,1001700020,1000000000009
,813898,1002440040,1000000000010
,813899,1002480070,1000000000011
,813900,1002550001,1000000000012
,813901,1002857501,1000000000013
,813902,1003360005,1000000000014
,813903,1003450058,1000000000015
,813904,1003480013,1000000000016
,813905,1003530052,1000000000017
,813906,1003540026,1000000000018
,813907,1003730051,1000000000019
,813908,1003740025,1000000000020
,813909,1003777503,1000000000021
,813910,1003820001,1000000000022
,813911,1003820022,1000000000023
,813912,1003860011,1000000000024
,813913,1003860015,1000000000025
,813914,1003860056,1000000000026
,813915,1003870124,1000000000027
,813916,1003870140,1000000000028
,813917,1003907502,1000000000029
,813918,1003970026,1000000000030
,813919,1004400034,1000000000030
,813920,1003970035,1000000000031
,813921,1004010046,1000000000032
,813922,1004150012,1000000000033
,813923,1004160025,1000000000034
,813924,1004277504,1000000000035
,813925,1004380013,1000000000036
,813926,1003970026,1000000000037
,813927,1004400034,1000000000037
,813928,1004570001,1000000000038
,813929,1004570128,1000000000039
,813930,1004620035,1000000000040
,813931,1005590055,1000000000041
,813932,1005650021,1000000000042
,813933,1005957509,1000000000043
,813934,1006410017,1000000000044
,813935,1007010062,1000000000045
,813936,1007017501,1000000000046
,813937,1007017502,1000000000047
,813938,1007090031,1000000000048
,813939,1007140063,1000000000049
,813940,1007230015,1000000000050
,813941,1007237502,1000000000051
,813942,1007330001,1000000000052
,813943,1007350006,1000000000053
,813944,1007540001,1000000000054
,813945,1007540012,1000000000055
,813946,1007570054,1000000000056
,813947,1007600068,1000000000057
,813948,1007620060,1000000000058
,813949,1007730134,1000000000059
,813950,1007757502,1000000000060
,813951,1007907502,1000000000061
,813952,1007950001,1000000000062
,813953,1007970007,1000000000063
,813954,1008077501,1000000000064
,813955,1008260001,1000000000065
,813956,1008270001,1000000000066
,813957,1008290001,1000000000067
,813958,1008337502,1000000000068
,813959,1008350056,1000000000069
,813960,1008397502,1000000000070
,813961,1008627504,1000000000072
,813962,1008657502,1000000000073
,813963,1008790027,1000000000074
,813964,1008840042,1000000000075
,813965,1008960017,1000000000076
,813966,1009087502,1000000000077
,813967,1009190014,1000000000078
,813968,1009270013,1000000000079
,813969,1009310001,1000000000080
,813970,1009440045,1000000000081
,813971,1010150010,1000000000082
,813972,1010190001,1000000000083
,813973,1010210001,1000000000084
,813974,1010257502,1000000000085
,813975,1010330001,1000000000086
,813976,1010330001,1000000000087
,813977,1010330109,1000000000087
,813978,1010360036,1000000000088
,813979,1010390061,1000000000089
,813980,1010500029,1000000000090
,813981,1010517501,1000000000091
,813982,1010517502,1000000000092
,813983,1010580016,1000000000093
,813984,1010630011,1000000000094
,813985,1010640036,1000000000095
,813986,1010677501,1000000000096
,813987,1010680003,1000000000097
,813988,1010700029,1000000000098
,813989,1010700034,1000000000099
,813990,1010707501,1000000000100
,813991,1010710042,1000000000101
,813992,1010717503,1000000000102
,813993,1010737501,1000000000103
,813994,1010760043,1000000000104
,813995,1010800105,1000000000105
,813996,1010810060,1000000000106
,813997,1010810070,1000000000107
,813998,1010827501,1000000000108
,813999,1010830037,1000000000109
,814000,1010840025,1000000000110
,814001,1010897502,1000000000111
,814002,1011050029,1000000000112
,814003,1011320035,1000000000113
,814004,1011480059,1000000000114
,814005,1011560020,1000000000115
,814006,1012400052,1000000000116
,814007,1011710062,1000000000117
,814008,1011710063,1000000000118
,814009,1011717506,1000000000119
,814010,1012000052,1000000000120
,814011,1012310040,1000000000120
,814012,1012020001,1000000000121
,814013,1012170057,1000000000122
,814014,1012310030,1000000000123
,814015,1012310039,1000000000124
,814016,1012000052,1000000000125
,814017,1012310040,1000000000125
,814018,1012390039,1000000000126
,814019,1012400052,1000000000127
,814020,1018770028,1000000000128
,814021,1012420010,1000000000128
,814022,1012980041,1000000000129
,814023,1014147503,1000000000130
,814024,1014310031,1000000000131
,814025,1014367503,1000000000132
,814026,1014710010,1000000000133
,814027,1015387501,1000000000134
,814028,1015390008,1000000000135
,814029,1015400029,1000000000136
,814030,1015570025,1000000000137
,814031,1015580050,1000000000138
,814032,1015630004,1000000000139
,814033,1015710049,1000000000140
,814034,1015730022,1000000000141
,814035,1015990003,1000000000142
,814036,1016000021,1000000000143
,814037,1016010027,1000000000144
,814038,1016077503,1000000000145
,814039,1016100009,1000000000146
,814040,1016160024,1000000000147
,814041,1016210022,1000000000148
,814042,1016210028,1000000000149
,814043,1016210041,1000000000150
,814044,1016217501,1000000000151
,814045,1016220037,1000000000153
,814046,1016220043,1000000000154
,814047,1016220073,1000000000155
,814048,1016230030,1000000000156
,814049,1016230035,1000000000157
,814050,1016240015,1000000000158
,814051,1016240033,1000000000159
,814052,1016240045,1000000000160
,814053,1016250070,1000000000161
,814054,1016280006,1000000000162
,814055,1016310025,1000000000163
,814056,1016310060,1000000000164
,814057,1016320024,1000000000165
,814058,1016320027,1000000000166
,814059,1016320042,1000000000167
,814060,1016340029,1000000000168
,814061,1016360045,1000000000170
,814062,1016370023,1000000000171
,814063,1016830010,1000000000171
,814064,1016380037,1000000000172
,814065,1016390031,1000000000174
,814066,1016430007,1000000000175
,814067,1016430026,1000000000176
,814068,1016450070,1000000000177
,814069,1016467501,1000000000178
,814070,1016467502,1000000000179
,814071,1016527501,1000000000180
,814072,1016550005,1000000000181
,814073,1016550011,1000000000182
,814074,1016760043,1000000000182
,814075,1016550020,1000000000183
,814076,1016670012,1000000000184
,814077,1016670028,1000000000185
,814078,1016670043,1000000000186
,814079,1016710001,1000000000187
,814080,1016710039,1000000000188
,814081,1016740010,1000000000188
,814082,1016720017,1000000000189
,814083,1016740001,1000000000190
,814084,1016710039,1000000000191
,814085,1016740010,1000000000191
,814086,1016750011,1000000000192
,814087,1016760043,1000000000193
,814088,1016800037,1000000000194
,814089,1016280002,6000000003611
,814090,1016280103,6000000003611
,814091,1016280006,6000000003611
,814092,1016280010,6000000003611
,814093,1016280032,6000000003603
,814094,1016710039,6000000003834
,814095,1016290030,6000000003835
,814096,1016290030,6000000003611
,814097,1016280049,6000000003835
,814098,1016280049,6000000003611
,814099,1016290065,6000000003611
,814100,1016290064,6000000003611
,814101,1016300022,6000000003836
,814102,1016310025,6000000003837
,814103,1016750011,6000000003838
,814104,1016750011,6000000003839
,814105,1016310066,6000000003840
,814106,1016320023,6000000003841
,814107,1016320027,6000000003841
,814108,1016310140,6000000003842
,814109,1016100009,6000000003843
,814110,1016100009,6000000003611
,814111,1016100013,6000000003843
,814112,1016100013,6000000003611
,814113,1016320046,6000000003616
,814114,1016320046,6000000003615
,814115,1016550013,6000000003844
,814116,1016550014,6000000003844
,814117,1016540029,6000000003845
,814118,1016550029,6000000003611
,814119,1016350017,6000000003846
,814120,1016150009,6000000003615
,814121,1016150010,6000000003615
,814122,1016140063,6000000003614
,814123,1016140063,6000000003615
,814124,1016140062,6000000003615
,814125,1016140061,6000000003841
,814126,1016140060,6000000003615
,814127,1016140058,6000000003615
,814128,1016140057,6000000003614
,814129,1016140057,6000000003615
,814130,1016800048,6000000003847
,814131,1016150060,6000000003848
,814132,1016150060,6000000003615
,814133,1016170007,6000000003849
,814134,1016380048,6000000003603
,814135,1016600043,6000000003616
,814136,1016600043,6000000003615
,814137,1016830006,6000000003616
,814138,1016830006,6000000003615
,814139,1016390062,6000000003850
,814140,1016390047,6000000003851
,814141,1016830036,6000000003615
,814142,1016830031,6000000003614
,814143,1016830031,6000000003615
,814144,1016430008,6000000003844
,814145,1017090007,6000000003852
,814146,1017090007,6000000003615
,814147,1017080039,6000000003848
,814148,1017080039,6000000003615
,814149,1017090010,6000000003616
,814150,1017090010,6000000003615
,814151,1017080036,6000000003848
,814152,1017080036,6000000003615
,814153,1017090013,6000000003614
,814154,1017090013,6000000003615
,814155,1016210066,6000000003853
,814156,1016210065,6000000003603
,814157,1016210064,6000000003853
,814158,1016430051,6000000003854
,814159,1016870043,6000000003615
,814160,1017100006,6000000003729
,814161,1017100019,6000000003856
,814162,1017100019,6000000003611
,814163,1017100021,6000000003856
,814164,1017100021,6000000003611
,814165,1017100022,6000000003857
,814166,1016210049,6000000003853
,814167,1016440068,6000000003619
,814168,1016440068,6000000003615
,814169,1016440164,6000000003619
,814170,1016440164,6000000003615
,814171,1016450012,6000000003859
,814172,1016450015,6000000003860
,814173,1016660041,6000000003615
,814174,1017100036,6000000003862
,814175,1017100036,6000000003863
,814176,1017100031,6000000003862
,814177,1017100031,6000000003863
,814178,1017110121,6000000003856
,814179,1017110121,6000000003611
,814180,1017670011,6000000003864
,814181,1017670011,6000000003865
,814182,1016450059,6000000003859
,814183,1017670022,6000000003864
,814184,1017670022,6000000003865
,814185,1017680001,6000000003859
,814186,1017680007,6000000003859
,814187,1017680009,6000000003864
,814188,1017680009,6000000003865
,814189,1017670060,6000000003859
,814190,1017670047,6000000003864
,814191,1017670047,6000000003865
,814192,1017830042,6000000003619
,814193,1017830042,6000000003615
,814194,1016360001,4000000002462
,814195,1016320001,4000000002463
,814196,1016330001,4000000002464
,814197,2024330001,4000000002465
,814198,3070670001,4000000002466
,814199,3070590026,4000000002467
,814200,3070460022,4000000002468
,814201,3070530014,4000000002469
,814202,4102120033,4000000002470
,814203,3028670001,4000000002471
,814204,1016880045,4000000002472
,814205,3013810013,4000000002473
,814206,3013570068,4000000002474
,814207,3013570065,4000000002475
,814208,3013690058,4000000002476
,814209,3013750029,4000000002477
,814210,3013750031,4000000002478
,814211,3013750034,4000000002479
,814212,3013750036,4000000002480
,814213,3042920061,4000000002481
,814214,2026800019,4000000002482
,814215,1012410025,4000000002483
,814216,1018740029,4000000002484
,814217,1018550001,4000000002485
,814218,1018360001,4000000002486
,814219,1020270001,4000000002487
,814220,1020280001,4000000002488
,814221,1020290001,4000000002489
,814222,1020270025,4000000002490
,814223,1020280016,4000000002491
,814224,1022160001,4000000002492
,814225,2026200036,4000000002493
,814226,2023980014,4000000002494
,814227,2023990010,4000000002495
,814228,2027570001,4000000002496
,814229,2027560010,4000000002497
,814230,2027490025,4000000002498
,814231,2027480025,4000000002499
,814232,2029880019,4000000002500
,814233,2029880018,4000000002501
,814234,2029890001,4000000002502
,814235,2029890011,4000000002503
,814236,2030620021,4000000002504
,814237,3044800004,4000000002505
,814238,3044580035,4000000002506
,814239,3042630040,4000000002507
,814240,3044810016,4000000002508
,814241,1016960001,4000000002511
,814242,2045810001,4000000002512
,814243,2049050001,4000000002513
,814244,1007240001,4000000002514
,814245,1007230001,4000000002515
,814246,1007240015,4000000002516
,814247,3000900001,4000000002517
,814248,3000680001,4000000002518
,814249,3000710001,4000000002519
,814250,3037250001,4000000002538
,814251,3039930001,4000000002539
,814252,3037240029,4000000002540
,814253,1004300010,4000000002541
,814254,2026390001,4000000002542
,814255,2026400001,4000000002543
,814256,2032610102,4000000002544
,814257,1021360235,4000000002545
,814258,1007140031,4000000002546
,814259,1020110015,1000000000409
,814260,1020110022,1000000000410
,814261,1020110029,1000000000411
,814262,1020070045,1000000000412
,814263,1020090044,1000000000412
,814264,1020090063,1000000000412
,814265,1020110011,1000000000412
,814266,1020110015,1000000000412
,814267,1020110022,1000000000412
,814268,1020110033,1000000000412
,814269,1020110061,1000000000412
,814270,1020110063,1000000000412
,814271,1020120001,1000000000412
,814272,1020120018,1000000000412
,814273,1020120052,1000000000412
,814274,1020120056,1000000000412
,814275,1020130018,1000000000412
,814276,1020130026,1000000000412
,814277,1020110034,1000000000413
,814278,1020110050,1000000000414
,814279,1020110055,1000000000415
,814280,1020070045,1000000000416
,814281,1020090044,1000000000416
,814282,1020090063,1000000000416
,814283,1020110011,1000000000416
,814284,1020110015,1000000000416
,814285,1020110022,1000000000416
,814286,1020110033,1000000000416
,814287,1020110061,1000000000416
,814288,1020110063,1000000000416
,814289,1020120001,1000000000416
,814290,1020120018,1000000000416
,814291,1020120052,1000000000416
,814292,1020120056,1000000000416
,814293,1020130018,1000000000416
,814294,1020130026,1000000000416
,814295,1020150005,1000000000416
,814296,1020110061,1000000000417
,814297,1020110063,1000000000417
,814298,1020070045,1000000000418
,814299,1020090044,1000000000418
,814300,1020090063,1000000000418
,814301,1020110011,1000000000418
,814302,1020110015,1000000000418
,814303,1020110022,1000000000418
,814304,1020110033,1000000000418
,814305,1020110061,1000000000418
,814306,1020110063,1000000000418
,814307,1020120001,1000000000418
,814308,1020120018,1000000000418
,814309,1020120052,1000000000418
,814310,1020120056,1000000000418
,814311,1020130018,1000000000418
,814312,1020130026,1000000000418
,814313,1020120018,1000000000419
,814314,1020120022,1000000000420
,814315,1020070045,1000000000421
,814316,1020090044,1000000000421
,814317,1020090063,1000000000421
,814318,1020110011,1000000000421
,814319,1020110015,1000000000421
,814320,1020110022,1000000000421
,814321,1020110033,1000000000421
,814322,1020110061,1000000000421
,814323,1020110063,1000000000421
,814324,1020120001,1000000000421
,814325,1020120018,1000000000421
,814326,1020120052,1000000000421
,814327,1020120056,1000000000421
,814328,1020130018,1000000000421
,814329,1020130026,1000000000421
,814330,1020150005,1000000000421
,814331,1020120056,1000000000422
,814332,1020120057,1000000000423
,814333,1020130012,1000000000424
,814334,1020130018,1000000000425
,814335,1020130026,1000000000425
,814336,1020130018,1000000000426
,814337,1020130026,1000000000426
,814338,1020140013,1000000000427
,814339,1020150005,1000000000428
,814340,1020250041,1000000000429
,814341,1020250041,1000000000430
,814342,1020250052,1000000000430
,814343,1020260007,1000000000430
,814344,1020250055,1000000000431
,814345,1020250056,1000000000431
,814346,1020250058,1000000000431
,814347,1020250056,1000000000432
,814348,1020250058,1000000000433
,814349,1020250060,1000000000434
,814350,1020260001,1000000000435
,814351,1020260007,1000000000436
,814352,1020260009,1000000000437
,814353,1020260014,1000000000438
,814354,1020260041,1000000000439
,814355,1020270001,1000000000440
,814356,1020270025,1000000000440
,814357,1020270025,1000000000441
,814358,1020300008,1000000000442
,814359,1020310003,1000000000443
,814360,1020310014,1000000000444
,814361,1020310033,1000000000445
,814362,1020310038,1000000000446
,814363,1020310053,1000000000447
,814364,1020320004,1000000000448
,814365,1020320019,1000000000449
,814366,1020320023,1000000000450
,814367,1020320034,1000000000451
,814368,1020320056,1000000000452
,814369,1020320058,1000000000453
,814370,1020320061,1000000000454
,814371,1020330023,1000000000455
,814372,1020330029,1000000000456
,814373,1020330034,1000000000457
,814374,1020330036,1000000000458
,814375,1020330038,1000000000459
,814376,1020340024,1000000000460
,814377,1020340032,1000000000461
,814378,1020340033,1000000000462
,814379,1020340040,1000000000462
,814380,1020340034,1000000000463
,814381,1020340036,1000000000464
,814382,1020340038,1000000000465
,814383,1020340039,1000000000466
,814384,1020340040,1000000000467
,814385,1020340041,1000000000468
,814386,1020340060,1000000000468
,814387,1020340045,1000000000469
,814388,1020340048,1000000000470
,814389,1020340055,1000000000471
,814390,1020340056,1000000000472
,814391,1007160017,4000000002547
,814392,1007170019,4000000002548
,814393,1007150010,4000000002549
,814394,3034960013,4000000002550
,814395,3034940010,4000000002551
,814396,2039630043,4000000002552
,814397,3035070001,4000000002553
,814398,3037090001,4000000002554
,814399,3079780001,4000000002555
,814400,1003380001,4000000002556
,814401,3003920001,4000000002557
,814402,3004040001,4000000002558
,814403,1019250015,4000000002559
,814404,1019800001,4000000002560
,814405,1019640001,4000000002561
,814406,3069640002,4000000002562
,814407,2046290050,4000000002563
,814408,3070700001,4000000002564
,814409,4161140002,4000000002565
,814410,1010840009,4000000002566
,814411,1010830015,4000000002567
,814412,1020370011,4000000002568
,814413,1020160060,4000000002569
,814414,1020370001,4000000002570
,814415,2028690116,4000000002571
,814416,2028690077,4000000002572
,814417,2028690110,4000000002573
,814418,2028680144,4000000002574
,814419,2028690122,4000000002575
,814420,1004170001,4000000002576
,814421,2025270032,4000000002577
,814422,2029900011,4000000002578
,814423,1015730020,4000000002579
,814424,3033150001,4000000002580
,814425,3033240019,4000000002581
,814426,3034890001,4000000002582
,814427,3035120051,4000000002583
,814428,3035120021,4000000002584
,814429,3035110022,4000000002585
,814430,3035110046,4000000002586
,814431,3014700160,4000000002593
,814432,3035260021,4000000002625
,814433,2027400030,4000000002626
,814434,2027400016,4000000002627
,814435,2027400015,4000000002628
,814436,2027400013,4000000002629
,814437,2027610003,4000000002630
,814438,2027400028,4000000002631
,814439,2027400027,4000000002632
,814440,2027400025,4000000002633
,814441,2027400024,4000000002634
,814442,2027400022,4000000002635
,814443,2027400021,4000000002636
,814444,5001690035,2000000002048
,814445,5001820062,2000000002049
,814446,5005380035,2000000002051
,814447,5007520001,2000000002052
,814448,5009550025,2000000002053
,814449,5010350019,2000000002054
,814450,5028690165,2000000002055
,814451,5028710001,2000000002056
,814452,5028770025,2000000002057
,814453,5028930001,2000000002058
,814454,5029220001,2000000002059
,814455,5029220150,2000000002060
,814456,5029220265,2000000002061
,814457,5031570001,2000000002062
,814458,5033070025,2000000002063
,814459,3044520020,2000000002064
,814460,3044350001,2000000002064
,814461,3044350050,2000000002064
,814462,3044520001,2000000002064
,814463,3044520010,2000000002064
,814464,3044520040,2000000002064
,814465,3044520060,2000000002064
,814466,3044520085,2000000002064
,814467,3044520090,2000000002064
,814468,3044520105,2000000002064
,814469,3044520125,2000000002064
,814470,3044520135,2000000002064
,814471,3044520151,2000000002064
,814472,3044520200,2000000002064
,814473,3044520325,2000000002064
,814474,4160020001,2000000002065
,814475,4160010002,2000000002065
,814476,1000160100,3000000002066
,814477,1002480015,3000000002067
,814478,1002770043,3000000002068
,814479,1003360005,3000000002069
,814480,1003410001,3000000002070
,814481,1003410058,3000000002071
,814482,1003410070,3000000002072
,814483,1003920027,3000000002073
,814484,1003950001,3000000002074
,814485,1004600001,3000000002075
,814486,1004930041,3000000002076
,814487,1007017501,3000000002077
,814488,1007490024,3000000002078
,814489,1007990021,3000000002079
,814490,1008820033,3000000002080
,814491,1009310001,3000000002081
,814492,1009340015,3000000002082
,814493,1010410011,3000000002083
,814494,1010430046,3000000002084
,814495,1010570141,3000000002085
,814496,1010867502,3000000002086
,814497,1012240058,3000000002087
,814498,1012490001,3000000002088
,814499,1014440013,3000000002089
,814500,1014800001,3000000002090
,814501,1014800010,3000000002091
,814502,1015250005,3000000002092
,814503,1015580003,3000000002093
,814504,1015950001,3000000002094
,814505,1016120001,3000000002095
